MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MoSold,SaleType,SaleCondition,SalePrice
5,3,0.04635770875692351,1,3,3,4,0,20,2,0,5,6,5,1,2,0.0,2,4,2,2,3,3,0.17266775777414076,0,1,4,0.2846646571213263,0,0,2,1,3,1,2,6,1,1,1,0.32581100141043723,4,4,2,0.7409568261376895,0.19012797074954296,0.0,0.0,0.0,4,8,4,189000
4,3,0.05063918296758513,1,0,0,4,1,8,2,0,0,8,7,1,2,0.0,2,4,5,2,3,0,0.09148936170212767,2,1,4,0.2671439336850038,0,0,2,0,4,1,3,6,0,2,1,0.3469675599435825,4,4,2,0.37922987164527416,0.021937842778793418,0.0,0.0,0.0,5,8,4,164000
1,3,0.037579751805370536,1,3,3,4,0,7,2,0,2,4,6,3,2,0.0,3,4,1,3,3,3,0.10998363338788872,4,1,4,0.06367746797287113,1,0,1,0,2,1,3,6,0,1,2,0.16502115655853314,4,4,0,0.0,0.20658135283363802,0.0,0.0,0.0,7,8,4,113000
8,3,0.041814485031199604,1,0,3,1,0,19,2,0,7,4,9,1,2,0.0,3,2,1,3,1,0,0.1060556464811784,0,1,4,0.11793519216277318,1,1,0,0,0,1,3,6,0,1,2,0.2566995768688293,4,4,2,0.10268378063010501,0.0,0.0,0.0,0.0,4,8,4,145000
9,3,0.04162284699338615,1,0,3,4,0,12,2,0,6,5,5,1,2,0.0,3,4,1,3,3,0,0.1513911620294599,4,1,4,0.12528259231348907,1,0,1,0,3,1,3,6,0,1,2,0.21156558533145275,4,4,2,0.17502917152858807,0.1316270566727605,0.0,0.0,0.0,4,8,4,134500
0,3,0.02708172661197971,1,0,3,4,0,19,2,0,2,5,5,1,2,0.0,3,4,1,3,3,3,0.1463175122749591,4,1,4,0.10550113036925396,0,0,1,0,3,1,3,6,0,5,1,0.27080394922425954,4,4,2,0.0,0.0,0.0,0.0,0.0,4,8,4,125000
10,4,0.03566337142723597,1,3,3,4,0,19,5,2,0,6,5,1,2,0.0,3,4,3,4,4,4,0.0,4,1,4,0.29540316503391106,0,0,2,0,4,2,3,6,0,1,2,0.38011283497884346,4,4,2,0.0,0.0,0.0,0.0,0.0,3,8,4,112000
0,1,0.03430788286709201,1,3,3,4,0,21,2,0,2,8,5,1,3,0.045,2,4,2,2,3,2,0.21276595744680854,0,1,4,0.18462697814619441,1,0,2,0,3,1,2,6,0,1,1,0.38928067700987307,4,4,2,0.15752625437572929,0.20475319926873858,0.0,0.0,0.0,8,6,5,229456
4,4,0.02309004650727991,1,3,3,4,0,3,2,0,0,4,5,1,2,0.0,3,4,3,4,4,4,0.0,2,0,4,0.10889223813112284,0,0,1,0,2,1,3,6,0,6,3,0.0,5,5,0,0.0,0.0,0.0,0.0,0.0,6,8,4,80500
12,4,0.001776157423636916,1,3,3,4,0,2,2,3,5,6,5,1,1,0.1475,3,4,1,3,3,3,0.10998363338788872,4,1,4,0.16654107008289373,0,0,1,1,3,1,3,6,0,6,3,0.0,5,5,0,0.23453908984830804,0.0,0.0,0.0,0.0,3,8,0,91500
0,3,0.030381640141157774,1,0,3,4,0,12,2,0,2,5,5,1,2,0.0,3,4,1,3,3,3,0.14926350245499184,4,1,4,0.10889223813112284,0,0,1,0,2,1,3,6,0,1,2,0.20310296191819463,4,4,2,0.0,0.0,0.0,0.0,0.0,10,8,0,115000
0,3,0.032484984458622544,1,3,3,4,0,19,1,0,2,5,5,3,2,0.0,3,4,1,3,3,3,0.155810147299509,0,1,4,0.16522230595327808,0,0,1,0,3,1,3,6,1,1,2,0.22708039492242596,4,4,2,0.0,0.11517367458866545,0.0,0.0,0.0,7,8,4,134000
4,3,0.04298300965201337,1,3,3,4,0,12,0,0,0,6,6,1,1,0.2,3,4,1,3,3,2,0.17021276595744683,0,1,4,0.2848530519969857,0,0,2,0,3,1,3,6,1,1,2,0.22214386459802538,4,4,2,0.0,0.0,0.0,0.0,0.0,0,8,4,143000
0,3,0.04384304377293229,1,3,3,4,0,12,2,0,2,5,3,3,1,0.0275,3,4,1,3,0,3,0.3495908346972177,4,0,0,0.3394875659382065,0,0,2,0,4,1,3,4,0,5,2,0.3723554301833568,4,4,2,0.0,0.054844606946983544,0.0,0.0,0.0,9,8,4,137900
5,3,0.065830003038164,1,0,3,4,0,8,6,0,5,7,5,1,2,0.0,2,4,2,2,3,0,0.12896890343698855,0,1,4,0.21778447626224567,1,0,2,1,3,1,2,6,1,1,0,0.2736248236953456,4,4,2,0.11668611435239205,0.13711151736745886,0.0,0.0,0.0,1,8,4,184000
8,3,0.042917572273247794,1,3,3,4,0,12,2,0,7,6,8,3,1,0.039375,3,2,1,3,3,0,0.09623567921440263,0,1,4,0.15146948003014318,0,1,1,0,3,1,3,6,0,1,1,0.1861777150916784,4,4,2,0.2613768961493582,0.0,0.0,0.0,0.0,5,8,4,145000
5,3,0.06215616163032555,1,0,3,1,0,21,1,0,5,6,5,1,3,0.04625,2,4,2,2,3,2,0.1463175122749591,0,1,4,0.3012434061793519,0,0,2,1,4,1,2,6,1,3,0,0.4710860366713681,4,4,2,0.11668611435239205,0.03290676416819013,0.0,0.0,0.0,0,8,4,214000
0,3,0.03539227371520718,1,3,3,0,0,12,2,0,2,5,8,1,1,0.1875,3,4,1,3,3,3,0.14926350245499184,0,1,4,0.10889223813112284,1,0,1,0,2,1,2,6,0,5,2,0.40620592383638926,4,4,2,0.0,0.43875685557586835,0.0,0.0,0.0,11,8,4,147000
11,3,0.03491084157143191,1,3,3,0,0,16,2,4,2,9,5,3,1,0.47875,0,4,2,0,3,3,0.27855973813420626,0,1,4,0.25772418990203466,1,0,1,1,1,1,0,6,1,1,0,0.7418899858956276,4,4,2,0.0,0.1316270566727605,0.0,0.0,0.4666666666666667,9,6,5,367294
8,3,0.03089579097431583,1,3,3,4,0,12,2,0,7,5,5,3,2,0.0,3,4,1,3,3,3,0.17594108019639937,2,1,4,0.22098718914845517,0,0,2,0,4,1,3,0,0,2,2,0.2849083215796897,4,4,2,0.0,0.0,0.0,0.0,0.0,7,8,4,127000
10,3,0.08221739232045619,1,0,3,4,0,19,1,2,0,5,5,5,2,0.000625,3,4,1,2,3,3,0.22274959083469723,0,1,4,0.4306706857573474,0,0,2,2,4,2,3,6,1,3,1,0.4231311706629055,4,4,0,0.1808634772462077,0.043875685557586835,0.26268115942028986,0.0,0.0,7,8,4,190000
10,3,0.03004510505036341,1,3,3,4,0,12,2,2,7,5,6,3,1,0.075,3,4,1,3,3,0,0.18101472995090018,4,1,4,0.16126601356443104,1,0,1,0,3,1,3,6,0,1,2,0.38081805359661497,4,4,2,0.0,0.03290676416819013,0.0,0.0,0.0,4,8,4,132500
10,3,0.03992614924396457,1,3,3,2,0,12,2,2,2,4,5,1,2,0.0,3,4,3,4,4,4,0.0,4,1,4,0.16767143933685003,0,0,2,0,2,2,3,6,0,4,2,0.32581100141043723,4,4,2,0.0,0.0,0.0,0.0,0.0,2,8,4,101800
0,3,0.050760709528149754,1,0,3,4,0,12,2,0,2,5,5,3,1,0.1125,3,4,1,3,3,3,0.1944353518821604,1,1,4,0.16088922381311227,1,0,1,0,3,1,3,6,0,1,1,0.37447108603667134,4,4,2,0.0,0.0,0.0,0.0,0.0,4,0,0,142000
6,2,0.03377036154151768,1,3,0,4,0,18,2,0,5,5,6,1,2,0.0,3,4,2,3,3,0,0.15384615384615385,4,0,0,0.30708364732479276,0,0,1,1,4,1,3,6,0,6,3,0.0,5,5,0,0.0,0.3510054844606947,0.0,0.0,0.0,10,8,0,130000
6,3,0.05530393325387366,1,3,3,4,0,6,2,0,5,5,5,1,2,0.0,3,4,0,2,3,2,0.12225859247135844,2,1,1,0.273172569706104,0,0,1,1,4,1,3,6,0,5,2,0.12693935119887165,1,1,0,0.23687281213535588,0.07312614259597806,0.0,0.0,0.0,6,8,4,138887
12,3,0.006207202785762695,1,3,3,4,0,16,2,3,5,7,5,1,3,0.06625,2,4,2,2,3,3,0.12504091653027824,0,1,4,0.2434061793519216,0,0,2,1,2,1,2,6,0,3,1,0.3342736248236953,4,4,2,0.0,0.04936014625228519,0.0,0.0,0.0,5,8,4,175500
5,3,0.05184977447474818,1,1,3,2,0,5,2,0,5,7,5,1,2,0.0,2,4,2,2,3,3,0.1386252045826514,0,1,4,0.30406932931424263,0,0,2,1,4,1,2,6,1,3,0,0.30606488011283495,4,4,2,0.11668611435239205,0.08775137111517367,0.0,0.0,0.0,8,8,4,195000
0,3,0.05502348734487835,1,3,3,4,0,20,5,0,2,6,5,1,2,0.0,2,4,2,2,3,3,0.1867430441898527,0,1,4,0.15203466465712132,0,0,1,1,3,1,3,6,0,5,2,0.3413258110014104,4,4,2,0.0,0.0,0.0,0.0,0.0,2,8,0,142500
0,3,0.03616349996494426,1,0,1,4,0,23,2,0,2,8,5,3,1,0.02,2,4,2,2,3,0,0.24157119476268415,0,1,4,0.21665410700828935,0,0,2,0,2,1,0,6,1,1,1,0.3328631875881523,4,4,2,0.14002333722287047,0.0603290676416819,0.0,0.0,0.0,11,8,4,265900
5,3,0.032054967398163076,1,3,3,4,0,5,2,0,5,7,5,1,1,0.1575,2,4,2,2,3,3,0.1446808510638298,0,1,4,0.2701582516955539,1,0,2,1,3,1,2,6,0,1,1,0.3829337094499295,4,4,2,0.0,0.11517367458866545,0.0,0.0,0.0,6,8,4,224900
0,3,0.03995886793334735,1,3,3,4,0,21,2,0,2,7,6,3,3,0.0,2,4,2,2,3,0,0.27643207855973817,0,1,4,0.2552750565184627,0,0,2,0,3,1,2,6,0,1,1,0.6727785613540197,4,4,2,0.0,0.10237659963436929,0.0,0.0,0.0,5,6,5,248328
9,3,0.04358596835635327,1,3,3,4,0,14,2,0,6,7,6,1,1,0.050625,3,4,1,2,3,1,0.17234042553191492,4,1,4,0.15806330067822155,1,0,2,0,3,1,2,6,2,1,1,0.3723554301833568,4,4,2,0.0,0.21937842778793418,0.0,0.0,0.0,0,8,3,170000
0,3,0.05885157400266423,1,3,3,4,0,16,2,0,2,10,5,1,4,,0,4,2,0,1,1,0.33977086743044194,0,1,4,0.3281838733986436,1,0,2,1,2,1,0,6,1,1,0,0.5994358251057827,4,4,2,0.25204200700116686,0.4186471663619744,0.0,0.0,0.0,8,6,5,465000
6,3,0.04737198812778985,1,0,1,0,1,6,2,0,5,8,7,1,2,0.0,3,4,2,2,3,3,0.12962356792144028,1,1,4,0.22287113790504898,0,0,1,0,3,1,2,6,2,5,2,0.2820874471086037,4,4,2,0.0,0.0,0.0,0.0,0.0,5,8,4,230000
8,3,0.0504335226343219,1,3,3,4,0,14,2,0,7,6,7,3,1,0.04625,3,4,1,2,3,3,0.09574468085106384,0,1,4,0.2889977392614921,0,0,3,1,3,1,3,6,1,3,0,0.33638928067700985,4,4,2,0.3127187864644107,0.20475319926873858,0.0,0.0,0.30625,0,8,0,178000
5,1,0.03190072214821566,1,3,3,4,0,21,2,0,5,7,5,1,2,0.0,2,4,2,2,3,3,0.12373158756137481,0,1,4,0.22965335342878673,0,0,2,1,3,1,2,6,0,1,1,0.43370944992947813,4,4,2,0.0,0.08226691042047532,0.0,0.0,0.0,2,6,5,186500
8,3,0.051545958073336604,1,0,3,4,0,11,2,0,7,6,5,1,1,0.209375,3,4,1,3,3,0,0.1656301145662848,4,1,4,0.13187641296156744,1,0,1,0,3,1,3,6,0,1,2,0.6262341325811002,4,4,2,0.0,0.0,0.0,0.0,0.0,4,8,4,169900
7,4,0.03879501741101685,1,3,3,4,0,17,2,0,4,6,5,1,2,0.0,3,4,0,2,3,3,0.12029459901800328,1,0,4,0.32479276563677467,0,0,1,1,3,1,3,6,1,5,2,0.27926657263751764,1,1,1,0.0,0.0,0.46920289855072467,0.0,0.0,3,8,4,129500
0,3,0.027577181051204748,1,3,3,4,0,12,2,0,2,5,7,1,2,0.0,3,4,1,3,3,3,0.14337152209492637,4,1,4,0.12321024868123587,0,0,1,0,3,1,3,6,0,1,2,0.19464033850493653,4,4,2,0.0,0.14625228519195613,0.0,0.0,0.0,4,8,4,119000
0,3,0.04608661104489471,1,3,3,0,0,12,2,0,2,7,5,3,2,0.0,2,4,1,3,3,3,0.3453355155482815,0,1,4,0.33458929917106256,1,0,2,1,3,1,0,6,2,1,0,0.36812411847672777,4,4,2,0.0,0.0,0.0,0.0,0.0,3,8,4,244000
11,3,0.008581644815256258,1,0,3,0,0,16,2,4,2,7,5,1,3,0.10187500000000001,2,4,2,2,3,3,0.22995090016366615,0,1,4,0.20177091183119822,0,0,2,0,2,1,2,6,1,1,1,0.33709449929478136,4,4,2,0.17269544924154023,0.06581352833638025,0.0,0.0,0.0,2,8,4,171750
0,3,0.040000934819696646,1,3,3,4,0,11,2,0,2,5,6,1,2,0.0,3,4,1,3,3,3,0.14140752864157122,4,1,4,0.10173323285606631,1,0,1,0,3,1,3,6,0,1,1,0.20310296191819463,4,4,2,0.03850641773628938,0.0,0.0,0.0,0.0,10,8,4,130000
5,3,0.07591670756502839,1,0,3,4,0,24,2,0,5,7,7,1,2,0.0,2,4,1,3,3,1,0.19509001636661213,4,1,4,0.34532780708364735,1,0,2,1,3,1,2,6,2,1,1,0.36530324400564174,4,4,2,0.25670945157526254,0.08592321755027423,0.0,0.0,0.0,6,8,4,294000
5,3,0.026319848559209144,1,3,3,4,0,7,2,0,5,7,5,1,3,0.0575,2,4,2,2,3,3,0.1220949263502455,0,1,4,0.2490580256217031,0,0,2,1,3,1,2,6,1,3,0,0.27997179125528915,4,4,2,0.20770128354725786,0.2340036563071298,0.0,0.0,0.0,6,8,4,165400
4,4,0.02309004650727991,1,3,3,4,0,3,2,0,0,6,6,1,2,0.0,3,4,0,3,0,3,0.1446808510638298,4,1,0,0.1946119065561417,0,0,1,0,3,1,3,6,1,5,2,0.39492242595204513,4,4,2,0.0,0.0,0.0,0.0,0.25,10,8,4,127500
0,3,0.060777302577765306,1,0,3,0,0,15,2,0,2,8,5,3,1,0.34625,2,4,2,2,3,1,0.3250409165302783,0,1,4,0.3114167294649586,1,0,2,0,2,1,2,6,1,1,0,0.4873060648801128,4,4,2,0.3057176196032672,0.06581352833638025,0.0,0.0,0.0,7,8,4,301500
1,3,0.012900511813783915,1,3,3,0,0,7,1,0,2,5,8,1,2,0.0,3,4,2,1,3,3,0.14140752864157122,0,1,4,0.0998492840994725,0,0,1,0,2,1,3,6,0,6,3,0.0,5,5,2,0.0,0.17550274223034734,0.0,0.0,0.0,6,8,4,99900
8,3,0.03873425413073453,1,0,3,4,0,8,2,0,7,7,5,1,3,0.11375,2,4,2,2,3,1,0.14009819967266776,0,1,4,0.15674453654860587,1,0,2,0,2,1,2,6,0,1,0,0.2820874471086037,4,4,2,0.24737456242707115,0.0,0.0,0.0,0.0,6,8,4,190000
0,3,0.0394961321835051,1,3,3,2,0,12,2,0,2,6,8,1,2,0.0,3,4,1,2,3,3,0.17250409165302782,2,1,4,0.1356443104747551,1,0,1,1,3,1,3,6,0,1,2,0.3244005641748942,4,4,2,0.2100350058343057,0.0,0.0,0.0,0.16666666666666666,6,8,4,151000
5,3,0.10928977073546939,1,2,3,1,0,8,6,0,5,6,5,1,2,0.0,3,4,2,2,3,3,0.13764320785597384,0,1,4,0.25263752825923136,0,0,2,1,3,1,3,6,1,3,0,0.3540197461212976,4,4,2,0.0,0.1882998171846435,0.0,0.0,0.0,5,8,4,181000
0,3,0.03879501741101685,1,3,3,4,0,12,2,0,2,5,6,3,2,0.0,3,4,1,3,3,3,0.17184942716857612,2,1,4,0.13489073097211757,0,0,1,0,2,1,3,6,0,1,2,0.2383638928067701,4,4,2,0.0,0.0,0.0,0.0,0.0,5,8,4,128900
4,3,0.04650727990838767,1,3,3,4,0,4,2,0,0,4,5,1,2,0.0,3,4,1,3,3,0,0.1806873977086743,0,1,0,0.27392614920874153,1,0,1,0,5,1,3,3,2,1,2,0.2143864598025388,4,4,2,0.14002333722287047,0.0,0.0,0.0,0.0,10,8,4,161500
6,3,0.05709411297296033,1,3,3,4,0,3,2,0,5,6,6,2,2,0.0,3,4,2,3,3,3,0.12504091653027824,0,1,0,0.2807083647324793,0,0,1,0,3,1,3,6,1,5,2,0.36671368124118475,4,4,0,0.0,0.0,0.2282608695652174,0.0,0.0,6,8,4,180500
11,2,0.012900511813783915,1,3,3,4,0,12,2,4,2,6,5,1,2,0.0,2,4,2,2,3,3,0.22995090016366615,0,1,4,0.1889600602863602,1,0,2,0,2,1,2,6,0,1,0,0.3603667136812412,4,4,2,0.16802800466744455,0.12431444241316271,0.0,0.0,0.0,7,0,0,181000
12,1,0.011381429806726028,1,3,3,3,0,21,2,4,5,7,5,3,1,0.13625,2,4,2,2,3,3,0.11309328968903438,0,1,4,0.21062547098718915,1,0,2,1,3,1,2,6,0,5,2,0.35684062059238364,4,4,2,0.0,0.062157221206581355,0.0,0.0,0.0,2,8,4,183900
14,4,0.04122554862230947,1,0,0,4,0,17,1,1,4,7,4,3,2,0.0,1,4,1,3,3,3,0.1513911620294599,4,0,1,0.2929540316503391,0,0,1,1,4,2,3,6,1,5,2,0.21720733427362482,4,4,0,0.0,0.0,0.4782608695652174,0.0,0.0,0,8,4,122000
0,3,0.05568720932950057,1,0,1,4,0,23,2,0,2,9,5,3,2,0.0,0,4,2,0,3,1,0.32765957446808514,0,1,4,0.3172569706103994,0,0,2,0,3,1,0,6,1,1,0,0.5260930888575458,4,4,2,0.16802800466744455,0.13893967093235832,0.0,0.0,0.0,4,8,4,378500
4,3,0.05982846058566454,1,0,3,4,1,6,2,0,0,8,9,1,1,0.395,3,2,1,3,3,2,0.11914893617021277,0,1,4,0.5864732479276564,0,0,3,1,4,1,2,6,2,3,2,0.7150916784203103,4,4,2,0.36639439906651106,0.021937842778793418,0.0,0.0,0.0,4,8,4,381000
4,3,0.04694664516581364,1,3,3,4,0,12,1,0,0,5,5,1,1,0.1125,3,4,1,3,3,3,0.1430441898527005,4,1,0,0.22418990203466466,0,0,1,1,3,1,3,6,0,1,2,0.22214386459802538,4,4,2,0.0,0.0,0.0,0.0,0.0,6,8,4,144000
2,3,0.10420902568417117,1,3,2,4,2,4,2,0,2,7,6,5,2,0.0,2,4,2,2,3,1,0.21800327332242228,4,1,4,0.22418990203466466,2,0,0,1,0,1,2,6,1,1,0,0.41325811001410434,4,4,2,0.3127187864644107,0.0,0.0,0.0,0.0,3,8,4,260000
0,3,0.03671971768445161,1,0,3,4,0,14,4,0,2,6,7,3,2,0.0,3,4,1,3,3,3,0.24369885433715222,2,1,4,0.21759608138658626,0,0,2,0,3,1,2,6,1,1,1,0.32581100141043723,4,4,2,0.0,0.0,0.0,0.0,0.0,7,8,4,185750
0,3,0.057145528056276144,1,0,3,1,0,19,2,0,2,5,6,3,1,0.07125000000000001,3,4,1,3,3,3,0.15302782324058922,4,1,4,0.11322532027128862,1,0,1,0,3,1,3,6,0,1,2,0.20310296191819463,4,4,2,0.2100350058343057,0.0,0.0,0.0,0.0,10,8,4,137000
8,3,0.04773189371100049,1,0,3,0,0,7,2,0,7,6,7,1,1,0.0525,3,4,1,3,3,0,0.1667757774140753,2,1,4,0.19272795779954788,1,0,1,0,2,1,0,6,1,2,1,0.22002820874471085,4,4,2,0.0,0.0,0.0,0.0,0.33958333333333335,4,8,4,177000
4,3,0.018986188038981982,1,3,3,0,0,6,2,0,0,5,6,1,2,0.0,3,4,2,3,3,3,0.1081833060556465,0,1,4,0.17256970610399397,0,0,2,0,3,1,3,6,1,5,2,0.38928067700987307,4,4,2,0.28238039673278875,0.0,0.14673913043478262,0.0,0.0,10,8,4,139000
10,3,0.046951319264296895,1,3,3,0,0,12,1,2,5,5,5,1,3,0.354375,3,4,1,3,3,3,0.1518821603927987,2,1,0,0.29879427279577997,0,0,2,0,4,2,3,6,0,5,2,0.2820874471086037,4,1,2,0.0,0.0,0.0,0.0,0.0,6,8,4,137000
5,3,0.05438780995115567,1,0,3,1,0,14,2,0,5,6,6,1,2,0.0,3,4,1,3,1,3,0.11833060556464813,4,1,4,0.19988696307460435,0,1,1,1,3,1,3,6,1,1,2,0.35049365303244007,4,4,2,0.34305717619603265,0.21206581352833637,0.0,0.0,0.0,11,8,4,162000
8,3,0.07745448596601931,1,0,3,1,0,14,2,0,7,6,5,1,1,0.224375,3,4,1,2,3,0,0.2749590834697218,1,1,4,0.26186887716654106,1,0,1,1,3,1,3,6,1,1,1,0.3385049365303244,4,4,2,0.0,0.0,0.0,0.0,0.0,5,8,4,197900
5,3,0.03820140690364346,1,3,3,4,0,5,2,0,5,8,5,1,4,,2,4,2,2,3,3,0.18461538461538463,0,1,4,0.31970610399397137,1,0,2,1,3,1,2,6,1,1,1,0.40691114245416077,4,4,2,0.0,0.3857404021937843,0.0,0.0,0.0,2,8,4,237000
4,0,0.02897941059618126,1,3,3,4,0,9,2,0,0,4,4,1,2,0.0,3,2,1,3,3,3,0.11423895253682488,4,1,0,0.14958553127354937,0,0,1,0,2,1,3,6,0,5,1,0.3723554301833568,4,4,2,0.03500583430571762,0.0,0.2971014492753623,0.0,0.0,3,0,0,68400
0,3,0.0397672298955339,1,0,3,4,0,5,2,0,2,7,5,1,1,0.06875,2,4,2,2,3,3,0.25744680851063834,0,1,4,0.23342125094197436,1,0,2,0,3,1,2,6,0,1,1,0.383638928067701,4,4,2,0.0,0.1316270566727605,0.0,0.0,0.0,2,8,4,227000
0,3,0.03154549066348828,1,0,3,1,0,23,2,0,2,7,5,3,1,0.03375,3,4,1,2,3,3,0.2142389525368249,4,1,4,0.18933685003767897,1,0,2,0,2,1,3,6,1,1,0,0.3413258110014104,2,2,2,0.0,0.10603290676416818,0.0,0.0,0.1875,6,8,4,180000
0,3,0.035055738624412816,1,0,3,4,0,5,2,0,2,5,7,1,2,0.0,3,4,1,2,3,2,0.17021276595744683,4,1,4,0.13300678221552373,0,0,2,0,3,1,2,6,0,5,2,0.3413258110014104,4,4,2,0.0,0.0,0.0,0.0,0.6,8,8,4,150500
10,3,0.03786019771436584,1,3,2,0,0,11,2,2,5,6,5,4,2,0.0,3,4,1,3,3,0,0.14926350245499184,4,1,4,0.2807083647324793,0,0,2,2,4,2,3,6,0,6,3,0.0,5,5,2,0.14935822637106183,0.0,0.0,0.0,0.0,3,8,4,139000
4,3,0.03897263315338054,1,3,3,4,0,18,1,0,0,6,7,1,2,0.0,3,4,2,3,3,3,0.13158756137479544,0,1,4,0.3980783722682743,0,0,2,0,4,1,2,3,1,5,2,0.23695345557122707,4,4,2,0.3173862310385064,0.0,0.07608695652173914,0.0,0.24166666666666667,2,8,4,169000
4,4,0.0219682628712987,1,3,3,4,0,3,2,0,0,6,6,1,2,0.0,3,1,1,3,3,3,0.12765957446808512,0,1,1,0.20308967596081384,0,0,1,0,4,1,3,6,1,5,2,0.19746121297602257,4,4,2,0.052508751458576426,0.0,0.0,0.0,0.0,4,8,4,132500
0,3,0.039683096122835305,1,3,3,4,0,14,1,0,2,6,5,3,1,0.281875,3,4,1,3,3,3,0.21734860883797055,4,1,4,0.18726450640542575,1,0,1,1,3,1,3,6,2,1,2,0.3723554301833568,4,4,2,0.0,0.04753199268738574,0.0,0.0,0.0,5,8,4,143000
0,3,0.16452826661057748,1,0,2,4,1,4,2,0,2,5,5,1,0,0.388125,3,2,1,3,3,0,0.26579378068739773,1,1,4,0.2351168048229088,0,1,2,0,4,1,3,6,0,1,2,0.2750352609308886,4,4,0,0.19603267211201866,0.3619744058500914,0.0,0.0,0.0,5,8,4,190000
11,3,0.020397765780925003,1,0,3,4,0,22,2,4,2,8,5,1,2,0.0,2,4,2,2,3,3,0.24566284779050737,0,1,4,0.24962321024868123,1,0,2,0,2,1,0,6,1,1,0,0.3519040902679831,4,4,2,0.24737456242707115,0.10786106032906764,0.0,0.0,0.0,9,8,4,278000
5,3,0.04564257168898549,1,0,3,4,0,16,2,0,5,8,5,1,3,0.4925,2,4,2,2,3,2,0.17757774140752866,0,1,4,0.3082140165787491,0,0,2,1,3,1,0,6,1,3,0,0.5310296191819464,4,4,2,0.20653442240373393,0.13528336380255943,0.0,0.0,0.0,9,6,5,281000
8,3,0.059884549767463595,1,0,3,0,0,12,2,0,7,5,7,3,1,0.05375,3,4,2,3,3,0,0.18854337152209494,4,1,4,0.15410700828937451,1,0,1,0,3,1,3,6,1,1,1,0.3413258110014104,4,4,2,0.26487747957992996,0.0,0.0,0.0,0.0,3,8,4,180500
12,4,0.001776157423636916,1,3,3,4,0,2,2,3,5,5,7,1,1,0.1675,3,4,1,3,3,3,0.10310965630114567,4,1,4,0.18236623963828183,0,0,2,1,3,1,3,6,0,5,2,0.1861777150916784,4,4,2,0.2158693115519253,0.0,0.0,0.0,0.0,1,8,4,119500
6,4,0.02477272196125172,1,3,3,0,0,17,2,0,5,5,4,1,2,0.0,3,4,4,3,3,3,0.16268412438625207,4,0,4,0.38394875659382066,0,0,2,0,4,2,3,3,0,1,1,0.30465444287729193,4,4,2,0.0,0.5246800731261426,0.0,0.0,0.0,11,8,4,107500
5,3,0.04131903059197457,1,3,3,4,0,14,2,0,5,7,5,1,2,0.0,3,4,2,2,3,3,0.13617021276595745,4,1,4,0.25056518462697813,0,0,2,1,4,1,3,6,1,1,1,0.3723554301833568,4,4,2,0.0,0.051188299817184646,0.0,0.0,0.5395833333333333,2,8,4,162900
0,3,0.03212040477692865,1,3,3,4,0,7,2,0,2,5,7,3,2,0.0,3,4,1,3,3,3,0.14140752864157122,4,1,4,0.0998492840994725,1,0,1,0,2,1,3,6,0,5,2,0.4033850493653032,4,4,0,0.0,0.0,0.0,0.0,0.0,3,8,4,115000
0,3,0.0331860992311108,1,3,3,4,0,12,1,0,2,5,5,3,1,0.105,3,4,1,3,3,0,0.172176759410802,2,1,4,0.1352675207234363,1,0,1,1,3,1,3,6,0,1,1,0.20310296191819463,4,4,2,0.41540256709451573,0.0,0.0,0.0,0.0,10,8,4,138500
0,3,0.034588328776087314,1,3,3,4,0,12,2,0,2,5,6,3,1,0.0925,3,2,1,3,3,2,0.1833060556464812,2,1,4,0.14958553127354937,1,0,2,0,3,1,3,6,0,1,1,0.3702397743300423,4,4,2,0.22403733955659275,0.03656307129798903,0.22282608695652173,0.0,0.0,11,8,4,155000
13,4,0.011100983897730725,1,3,3,4,0,7,2,4,6,6,5,1,1,0.051250000000000004,3,4,2,2,3,1,0.08952536824877251,2,1,4,0.13903541823662396,1,0,2,0,2,1,3,6,0,2,0,0.3702397743300423,4,4,2,0.0,0.08043875685557587,0.0,0.0,0.0,5,6,5,140000
5,3,0.2925378017714833,1,2,0,0,0,7,1,0,5,10,5,3,3,0.4975,0,4,2,0,3,1,1.0,0,1,4,1.0,2,0,2,1,3,1,0,6,3,1,0,1.0,4,4,2,0.249708284714119,0.5338208409506399,0.0,0.0,0.0,0,6,5,160000
0,3,0.02897941059618126,1,3,3,4,0,12,2,0,2,5,7,3,2,0.0,3,4,1,3,3,3,0.20392798690671032,0,1,4,0.17181612660135645,1,0,1,1,3,1,2,6,0,1,1,0.2150916784203103,4,4,2,0.25437572928821467,0.0,0.0,0.0,0.0,4,8,4,154000
